상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220811229758,리치호텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30230,대덕구,30230546,중리동,3023010900,중리동,3023010900104010022,1,대지,401,22.0,대전광역시 대덕구 중리동 401-22,302304304449.0,대전광역시 대덕구 중리로7번길,6.0,15.0,3023010900104010022014118,,대전광역시 대덕구 중리로7번길 6-15,306824,34394,,,,127.424781684144,36.3603998182965
MA010120220811509124,오픈하우스대전,,I1,숙박,I102,기타 숙박,I10201,기숙사/고시원,I55901,기숙사 및 고시원 운영업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200109760000,1,대지,976,,대전광역시 서구 둔산동 976,301703166023.0,대전광역시 서구 둔지로,48.0,,3017011200109760000022276,알엠빌딩,대전광역시 서구 둔지로 48,302828,35229,,6,,127.376886313186,36.3539140070684
MA010120220811400552,한성장,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140605,문창동,3014010600,문창동,3014010600100350008,1,대지,35,8.0,대전광역시 중구 문창동 35-8,301404295310.0,대전광역시 중구 문창로98번길,5.0,,3014010600100350008012382,,대전광역시 중구 문창로98번길 5,301809,34930,,,,127.432270985049,36.321834985427
MA010120220811626921,올리비아,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110515,중앙동,3011011900,정동,3011011900100300023,1,대지,30,23.0,대전광역시 동구 정동 30-23,301104292136.0,대전광역시 동구 대전로825번길,13.0,,3011011900100300023021175,,대전광역시 동구 대전로825번길 13,300150,34627,,,,127.430856579546,36.3325531904268
MA010120220811608621,엑스와이엠,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110640,용전동,3011011500,용전동,3011011500100780030,1,대지,78,30.0,대전광역시 동구 용전동 78-30,301104292573.0,대전광역시 동구 한밭대로1314번길,5.0,,3011011500100780030003654,,대전광역시 동구 한밭대로1314번길 5,300824,34550,,,,127.439910508763,36.3514862197767
MA010120220811630338,아너스뷰,,I1,숙박,I102,기타 숙박,I10201,기숙사/고시원,I55901,기숙사 및 고시원 운영업,30,대전광역시,30200,유성구,30200540,온천2동,3020012200,궁동,3020012200104860003,1,대지,486,3.0,대전광역시 유성구 궁동 486-3,302004301141.0,대전광역시 유성구 대학로76번안길,27.0,,3020012200104860003000001,아너스뷰,대전광역시 유성구 대학로76번안길 27,305335,34183,,6,,127.345606121905,36.3612001066913
MA010120220811770961,칸모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500100470002,1,대지,47,2.0,대전광역시 중구 대흥동 47-2,301404295551.0,대전광역시 중구 인창로6번길,19.0,,3014010500100470002027313,,대전광역시 중구 인창로6번길 19,301802,34931,,,,127.431206365989,36.3212080581524
MA010120220811788083,산그림펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,I55109,기타 일반 및 생활 숙박시설 운영업,30,대전광역시,30170,서구,30170600,기성동,3017012000,장안동,3017012000102220001,1,대지,222,1.0,대전광역시 서구 장안동 222-1,301703166047.0,대전광역시 서구 장안로,713.0,,3017012000102220001000001,,대전광역시 서구 장안로 713,302040,35428,,,,127.341116277947,36.2021846934061
MA010120220811735831,호텔저스트슬립,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100105400010,1,대지,540,10.0,대전광역시 유성구 봉명동 540-10,302004301284.0,대전광역시 유성구 온천로101번길,10.0,1.0,3020011100105400010013819,,대전광역시 유성구 온천로101번길 10-1,305301,34186,,,,127.349537027132,36.3548046990295
MA010120220811745875,신탄진페이지,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30230,대덕구,30230550,신탄진동,3023012600,신탄진동,3023012600101570005,1,대지,157,5.0,대전광역시 대덕구 신탄진동 157-5,302304304319.0,대전광역시 대덕구 신탄진동로35번길,9.0,,3023012600101570005004068,,대전광역시 대덕구 신탄진동로35번길 9,306816,34310,,,,127.4330900181,36.4484549329565
MA010120220811741725,호텔카카오,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30170,서구,30170560,괴정동,3017010800,괴정동,3017010800104270023,1,대지,427,23.0,대전광역시 서구 괴정동 427-23,301703166038.0,대전광역시 서구 용문로,53.0,,3017010800104270023008759,,대전광역시 서구 용문로 53,302816,35299,,,,127.389107158638,36.338439560725
MA010120220811705650,보람장여관,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140605,문창동,3014010600,문창동,3014010600100480010,1,대지,48,10.0,대전광역시 중구 문창동 48-10,301404295310.0,대전광역시 중구 문창로98번길,15.0,,3014010600100480010015019,,대전광역시 중구 문창로98번길 15,301809,34930,,,,127.432748563474,36.3220175037514
MA010120220811858039,로얄모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30230,대덕구,30230550,신탄진동,3023012600,신탄진동,3023012600101370004,1,대지,137,4.0,대전광역시 대덕구 신탄진동 137-4,302304304355.0,대전광역시 대덕구 신탄진로796번길,52.0,,3023012600101370004020009,,대전광역시 대덕구 신탄진로796번길 52,306815,34310,,,,127.432395458794,36.4488571889635
MA010120220811931037,하이랜드,,I1,숙박,I102,기타 숙박,I10201,기숙사/고시원,I55901,기숙사 및 고시원 운영업,30,대전광역시,30200,유성구,30200540,온천2동,3020012200,궁동,3020012200104750003,1,대지,475,3.0,대전광역시 유성구 궁동 475-3,302004301159.0,대전광역시 유성구 문화원로47번길,40.0,,3020012200104750003009184,,대전광역시 유성구 문화원로47번길 40,305335,34167,,4,,127.342192112724,36.3617130950845
MA010120220811900042,엔세븐,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110640,용전동,3011011500,용전동,3011011500100670008,1,대지,67,8.0,대전광역시 동구 용전동 67-8,301104292211.0,대전광역시 동구 동서대로1695번길,66.0,17.0,3011011500100670008003120,,대전광역시 동구 동서대로1695번길 66-17,300824,34549,,,,127.437373377446,36.35260086566
MA010120220811898249,초원장,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110515,중앙동,3011011900,정동,3011011900100140003,1,대지,14,3.0,대전광역시 동구 정동 14-3,301104292395.0,대전광역시 동구 역전1길,39.0,,3011011900100140003020642,,대전광역시 동구 역전1길 39,300150,34626,,,,127.432109983279,36.3332801552791
MA010120220811919616,썸모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30230,대덕구,30230546,중리동,3023010900,중리동,3023010900104010020,1,대지,401,20.0,대전광역시 대덕구 중리동 401-20,302304304449.0,대전광역시 대덕구 중리로7번길,6.0,23.0,3023010900104010020010496,,대전광역시 대덕구 중리로7번길 6-23,306824,34394,,,,127.424768154343,36.3607242029411
MA010120220811875075,자바호텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140535,은행선화동,3014010200,선화동,3014010200102360018,1,대지,236,18.0,대전광역시 중구 선화동 236-18,301404295560.0,대전광역시 중구 중앙로109번길,36.0,,3014010200102360020031742,,대전광역시 중구 중앙로109번길 36,301822,34836,,,,127.421593966176,36.3288856858872
MA010120220812075838,에스제이14,,I1,숙박,I101,일반 숙박,I10103,펜션,I55109,기타 일반 및 생활 숙박시설 운영업,30,대전광역시,30170,서구,30170640,둔산2동,3017011200,둔산동,3017011200113130000,1,대지,1313,,대전광역시 서구 둔산동 1313,301704298328.0,대전광역시 서구 둔산로73번길,22.0,,3017011200113130000000001,,대전광역시 서구 둔산로73번길 22,302830,35233,,,,127.382247030694,36.3523105804331
MA010120220812015634,제우스모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140535,은행선화동,3014010200,선화동,3014010200102350004,1,대지,235,4.0,대전광역시 중구 선화동 235-4,301404295164.0,대전광역시 중구 대종로529번길,41.0,,3014010200102350004016684,,대전광역시 중구 대종로529번길 41,301822,34836,,,,127.42120841466,36.3298121111084
MA010120220811950860,뉴히딩크모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140740,산성동,3014011700,산성동,3014011700101430001,1,대지,143,1.0,대전광역시 중구 산성동 143-1,301403165034.0,대전광역시 중구 유등천동로,324.0,1.0,3014011700101430001007774,,대전광역시 중구 유등천동로 324-1,301817,34987,,,,127.387585122271,36.3108714559509
MA010120220812099858,동백장,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110515,중앙동,3011012000,중동,3011012000100320021,1,대지,32,21.0,대전광역시 동구 중동 32-21,301104292334.0,대전광역시 동구 선화로196번길,44.0,3.0,3011012000100320021021485,,대전광역시 동구 선화로196번길 44-3,300160,34625,,,,127.428664821302,36.3322002574193
MA010120220812207596,대영여인숙,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110515,중앙동,3011011900,정동,3011011900100010017,1,대지,1,17.0,대전광역시 동구 정동 1-17,301104292401.0,대전광역시 동구 역전시장길,65.0,,3011011900100010017024718,,대전광역시 동구 역전시장길 65,300150,34629,,,,127.434947792293,36.3290126468357
MA010120220812092820,모모,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110640,용전동,3011011500,용전동,3011011500100680003,1,대지,68,3.0,대전광역시 동구 용전동 68-3,301104292211.0,대전광역시 동구 동서대로1695번길,24.0,14.0,3011011500100680003004009,,대전광역시 동구 동서대로1695번길 24-14,300824,34551,,,,127.438122039697,36.3507478103804
MA010120220812278021,영천여인숙,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110515,중앙동,3011011900,정동,3011011900100310031,1,대지,31,31.0,대전광역시 동구 정동 31-31,301104292335.0,대전광역시 동구 선화로214번길,52.0,,3011011900100310031020849,,대전광역시 동구 선화로214번길 52,300150,34625,,,,127.430753383904,36.3329582632284
MA010120220812309749,프라임모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500100430005,1,대지,43,5.0,대전광역시 중구 대흥동 43-5,301403165010.0,대전광역시 중구 문창로,109.0,16.0,3014010500100430005014243,,대전광역시 중구 문창로 109-16,301802,34928,,,,127.430695839354,36.3224944232307
MA010120220812264725,나봄호텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200600,관평동,3020014600,관평동,3020014600107810000,1,대지,781,,대전광역시 유성구 관평동 781,302003167080.0,대전광역시 유성구 테크노중앙로,69.0,,3020014600107810000000001,,대전광역시 유성구 테크노중앙로 69,305509,34014,,,,127.393285375212,36.4258545330382
MA010120220812261103,블레스모먼트,,I1,숙박,I101,일반 숙박,I10103,펜션,I55109,기타 일반 및 생활 숙박시설 운영업,30,대전광역시,30170,서구,30170586,월평1동,3017011300,월평동,3017011300105920000,1,대지,592,,대전광역시 서구 월평동 592,301704298605.0,대전광역시 서구 한밭대로602번길,6.0,,3017011300105920000019451,중앙교회,대전광역시 서구 한밭대로602번길 6,302852,35223,,2,,127.365636982915,36.3575589442392
MA010120220812225209,세안에이치엠씨,,I1,숙박,I101,일반 숙박,I10101,호텔/리조트,I55109,기타 일반 및 생활 숙박시설 운영업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100105480013,1,대지,548,13.0,대전광역시 유성구 봉명동 548-13,302003010024.0,대전광역시 유성구 계룡로,127.0,,3020011100105480013012607,라마다호텔,대전광역시 유성구 계룡로 127,305301,34187,,2,,127.344703826967,36.353192098739
MA010120220812465484,수라모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140700,유천1동,3014011500,유천동,3014011500103310012,1,대지,331,12.0,대전광역시 중구 유천동 331-12,301404295538.0,대전광역시 중구 유천로17번안길,42.0,,3014011500103310012022228,,대전광역시 중구 유천로17번안길 42,301837,34977,,,,127.392334572158,36.3144466355405
MA010120220812450119,모텔실크로드,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110640,용전동,3011011500,용전동,3011011500100660004,1,대지,66,4.0,대전광역시 동구 용전동 66-4,301104292213.0,대전광역시 동구 동서대로1705번길,81.0,,3011011500100660004002760,,대전광역시 동구 동서대로1705번길 81,300824,34549,,,,127.438415346452,36.3533447928451
MA010120220812431108,봉황모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110640,용전동,3011011500,용전동,3011011500100630023,1,대지,63,23.0,대전광역시 동구 용전동 63-23,301104292209.0,대전광역시 동구 동서대로1683번길,46.0,13.0,3011011500100630023003679,,대전광역시 동구 동서대로1683번길 46-13,300824,34551,,,,127.436245093158,36.3514689841664
MA010120220812517835,서린장,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110545,신인동,3011010200,인동,3011010200100770095,1,대지,77,95.0,대전광역시 동구 인동 77-95,301104292160.0,대전광역시 동구 대흥로202번길,21.0,8.0,3011010200100770095027450,,대전광역시 동구 대흥로202번길 21-8,300827,34631,,,,127.434795880615,36.325370858919
MA010120220812587409,베스트인시티호텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500100570005,1,대지,57,5.0,대전광역시 중구 대흥동 57-5,301404295151.0,대전광역시 중구 대종로386번길,1.0,,3014010500100570005030152,,대전광역시 중구 대종로386번길 1,301802,34931,,,,127.431159653903,36.3199731155742
MA010120220812593011,피카소호텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30200,유성구,30200530,온천1동,3020011100,봉명동,3020011100104690041,1,대지,469,41.0,대전광역시 유성구 봉명동 469-41,302003167061.0,대전광역시 유성구 장대로,16.0,20.0,3020011100104690041013496,,대전광역시 유성구 장대로 16-20,305301,34169,,,,127.337702384908,36.3563529220838
MA010120220812578888,국일장,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110515,중앙동,3011011900,정동,3011011900100310017,1,대지,31,17.0,대전광역시 동구 정동 31-17,301104292486.0,대전광역시 동구 중앙로203번길,42.0,,3011011900100310017021137,,대전광역시 동구 중앙로203번길 42,300150,34625,,,,127.43060000352,36.3326060436489
MA010120220812478552,호박장여인숙,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110515,중앙동,3011011900,정동,3011011900100270061,1,대지,27,61.0,대전광역시 동구 정동 27-61,301104292335.0,대전광역시 동구 선화로214번길,70.0,,3011011900100270061021490,,대전광역시 동구 선화로214번길 70,300150,34627,,,,127.431259984575,36.3322216466813
MA010120220812481555,셰이프모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30230,대덕구,30230546,중리동,3023010900,중리동,3023010900104010033,1,대지,401,33.0,대전광역시 대덕구 중리동 401-33,302304304449.0,대전광역시 대덕구 중리로7번길,14.0,22.0,3023010900104010033011627,,대전광역시 대덕구 중리로7번길 14-22,306824,34394,,,,127.424634777545,36.3606784983114
MA010120220812722265,로망스,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,I55102,여관업,30,대전광역시,30110,동구,30110640,용전동,3011011500,용전동,3011011500100680005,1,대지,68,5.0,대전광역시 동구 용전동 68-5,301104292213.0,대전광역시 동구 동서대로1705번길,13.0,,3011011500100680005004112,,대전광역시 동구 동서대로1705번길 13,300824,34551,,,,127.438390911828,36.3505417864181
