index,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,longitude,latitude
3312,MA010120220805765469,배스킨라빈스대전문화,,I2,음식,I210,기타 간이,I21008,아이스크림/빙수,I56194,김밥 및 기타 간이 음식점업,30,대전광역시,30140,중구,30140720,문화1동,3014011600,문화동,3014011600100010017,1,대지,1,17.0,대전광역시 중구 문화동 1-17,301403000095.0,대전광역시 중구 계백로,1690.0,,3014011600100010017031178,홈플러스데스콤㈜문화점,대전광역시 중구 계백로 1690,301811,34956,,1,,127.407702803638,36.3202917968177,127.407695880679,36.3202926066275
3330,MA010120220805766336,디델리,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,30,대전광역시,30140,중구,30140535,은행선화동,3014010100,은행동,3014010100100330004,1,대지,33,4.0,대전광역시 중구 은행동 33-4,301404295570.0,대전광역시 중구 중앙로164번길,22.0,9.0,3014010100100330004014296,,대전광역시 중구 중앙로164번길 22-9,301839,34921,,,,127.427781397968,36.328104337774,127.427773786724,36.32810485888
3341,MA010120220805765766,토담손칼국수,,I2,음식,I201,한식,I20105,국수/칼국수,I56112,한식 면 요리 전문점,30,대전광역시,30140,중구,30140700,유천1동,3014011500,유천동,3014011500103230033,1,대지,323,33.0,대전광역시 중구 유천동 323-33,301404295035.0,대전광역시 중구 계백로1565번길,66.0,,3014011500103230033009599,,대전광역시 중구 계백로1565번길 66,301835,34887,,,,127.393345470754,36.3205172112775,127.39334073145,36.3205171563396
3352,MA010120220805766239,장어명가앤더바사삭,,I2,음식,I201,한식,I20112,해산물 구이/찜,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140740,산성동,3014011700,산성동,3014011700101670004,1,대지,167,4.0,대전광역시 중구 산성동 167-4,301404295101.0,대전광역시 중구 대둔산로445번길,29.0,,3014011700101670004004341,,대전광역시 중구 대둔산로445번길 29,301818,34988,,1,,127.386184443783,36.3091428754986,127.386178703388,36.3091472492367
3359,MA010120220805766194,간이역식당,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30140,중구,30140620,석교동,3014010900,옥계동,3014010900100490001,1,대지,49,1.0,대전광역시 중구 옥계동 49-1,301403010004.0,대전광역시 중구 대종로,59.0,,3014010900100490001017845,,대전광역시 중구 대종로 59,301820,35076,,,,127.454585764789,36.2984611024294,127.454577188048,36.2984616159855
3368,MA010120220805765275,자매뒷박숯불구이,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140620,석교동,3014010700,석교동,3014010700100570001,1,대지,57,1.0,대전광역시 중구 석교동 57-1,301404295133.0,대전광역시 중구 대종로224번길,33.0,,3014010700100570001005874,,대전광역시 중구 대종로224번길 33,301820,35035,,1,,127.442786596068,36.3105917158344,127.442779911578,36.31060701869
3378,MA010120220805766104,정진유통,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,30,대전광역시,30140,중구,30140640,부사동,3014011100,부사동,3014011100102090001,1,대지,209,1.0,대전광역시 중구 부사동 209-1,301403010004.0,대전광역시 중구 대종로,373.0,,3014011000100750001023733,한밭종합운동장,대전광역시 중구 대종로 373,301815,35021,,,,127.428016026453,36.3173354607776,127.428013823451,36.3173370007388
3381,MA010120220805766123,고박사조개손칼국수,,I2,음식,I201,한식,I20105,국수/칼국수,I56112,한식 면 요리 전문점,30,대전광역시,30140,중구,30140535,은행선화동,3014010200,선화동,3014010200101400018,1,대지,140,18.0,대전광역시 중구 선화동 140-18,301403164032.0,대전광역시 중구 보문로,324.0,8.0,3014010200101400018017103,,대전광역시 중구 보문로 324-8,301824,34835,,,,127.419628404426,36.3310932425736,127.419624860462,36.3311004197287
3385,MA010120220805766172,계동치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,30,대전광역시,30140,중구,30140680,태평1동,3014011400,태평동,3014011400102630012,1,대지,263,12.0,대전광역시 중구 태평동 263-12,301403165028.0,대전광역시 중구 수침로,70.0,,3014011400102630012030028,,대전광역시 중구 수침로 70,301843,34894,,,,127.400343134707,36.3258609037446,127.400336485004,36.3258630623048
3388,MA010120220805766201,지코바치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500103360018,1,대지,336,18.0,대전광역시 중구 대흥동 336-18,301403164032.0,대전광역시 중구 보문로,188.0,,3014010500103360018010243,,대전광역시 중구 보문로 188,301805,34938,,1,,127.424803053836,36.3196182466701,127.424800906248,36.319623486139
3405,MA010120220805761107,파트너식당,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30140,중구,30140640,부사동,3014011100,부사동,3014011100101510008,1,대지,151,8.0,대전광역시 중구 부사동 151-8,301403164032.0,대전광역시 중구 보문로,65.0,,3014011100101510008007751,,대전광역시 중구 보문로 65,301815,35047,,,,127.433860145771,36.3130732985184,127.433852335203,36.3130750072682
3408,MA010120220805761443,옻벗은닭한마리,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140730,문화2동,3014011600,문화동,3014011600104620023,1,대지,462,23.0,대전광역시 중구 문화동 462-23,301404295580.0,대전광역시 중구 천근로20번길,20.0,,3014011600104620023004117,,대전광역시 중구 천근로20번길 20,301813,35004,,1,,127.401549329623,36.3094010251114,127.401539383662,36.309407280013
3410,MA010120220805761458,비산비야,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140535,은행선화동,3014010200,선화동,3014010200102420001,1,대지,242,1.0,대전광역시 중구 선화동 242-1,301403010011.0,대전광역시 중구 선화로,130.0,,3014010200102420001016326,,대전광역시 중구 선화로 130,301822,34836,,,,127.421603985985,36.3305440414956,127.421610914914,36.330521453659
3412,MA010120220805761148,보또랑추어탕,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140700,유천1동,3014011500,유천동,3014011500103090013,1,대지,309,13.0,대전광역시 중구 유천동 309-13,301404295035.0,대전광역시 중구 계백로1565번길,32.0,,3014011500103090013025281,,대전광역시 중구 계백로1565번길 32,301835,34891,,,,127.393702360978,36.3190139277406,127.393700233599,36.3190172217904
3417,MA010120220805766009,투다리,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30140,중구,30140720,문화1동,3014011600,문화동,3014011600101410000,1,대지,141,,대전광역시 중구 문화동 141,301403165022.0,대전광역시 중구 서문로,32.0,,3014011600101410000005899,한밭우성아파트,대전광역시 중구 서문로 32,301751,35018,,1,,127.410153861448,36.3113003745402,127.410149505642,36.3113044128371
3425,MA010120220805760957,옛날해장국,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140740,산성동,3014011700,산성동,3014011700101040003,1,대지,104,3.0,대전광역시 중구 산성동 104-3,301403165047.0,대전광역시 중구 문화로,84.0,,3014011700101040003007424,,대전광역시 중구 문화로 84,301817,34993,,,,127.395097004071,36.3114774907299,127.395089725462,36.3114837309063
3426,MA010120220805760959,옹심이메밀칼국수,,I2,음식,I201,한식,I20105,국수/칼국수,I56112,한식 면 요리 전문점,30,대전광역시,30140,중구,30140720,문화1동,3014011600,문화동,3014011600100010096,1,대지,1,96.0,대전광역시 중구 문화동 1-96,301404295021.0,대전광역시 중구 계룡로904번길,19.0,,3014011600100010096010845,,대전광역시 중구 계룡로904번길 19,301811,34955,,1,,127.412777843045,36.3207494369917,127.412770673907,36.3207534457749
3436,MA010120220805761022,한마음식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140605,문창동,3014010600,문창동,3014010600101200003,1,대지,120,3.0,대전광역시 중구 문창동 120-3,301404295354.0,대전광역시 중구 보문로20번길,23.0,,3014010600101200003024523,,대전광역시 중구 보문로20번길 23,301810,35029,,,,127.437962533067,36.3155711118567,127.43795974705,36.315569992176
3460,MA010120220805764956,피자2001산성,,I2,음식,I210,기타 간이,I21003,피자,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",30,대전광역시,30140,중구,30140740,산성동,3014011700,산성동,3014011700102770020,1,대지,277,20.0,대전광역시 중구 산성동 277-20,301403000093.0,대전광역시 중구 대둔산로,380.0,,3014011700102770020001211,,대전광역시 중구 대둔산로 380,301819,35056,,,,127.386408565967,36.3032768515695,127.386420178888,36.303273469665
3466,MA010120220805761243,지코바치킨,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,30,대전광역시,30140,중구,30140670,오류동,3014011300,오류동,3014011300101850005,1,대지,185,5.0,대전광역시 중구 오류동 185-5,301403165031.0,대전광역시 중구 오류로,68.0,,3014011300101850005019460,,대전광역시 중구 오류로 68,301827,34902,,,,127.403423856643,36.3264441086047,127.403415938394,36.3264467650279
3524,MA010120220805762495,태울,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140730,문화2동,3014011600,문화동,3014011600105570008,1,대지,557,8.0,대전광역시 중구 문화동 557-8,301404295071.0,대전광역시 중구 당디로6번길,64.0,,3014011600105570008002477,,대전광역시 중구 당디로6번길 64,301814,35014,,,,127.397759865752,36.3069486052776,127.397757204028,36.30695041808
3533,MA010120220805762266,한우미강정육식당,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140575,대흥동,3014010500,대흥동,3014010500103360015,1,대지,336,15.0,대전광역시 중구 대흥동 336-15,301403164032.0,대전광역시 중구 보문로,183.0,1.0,3014010500103360015028595,대흥빌라,대전광역시 중구 보문로 183-1,301805,34950,,1,,127.424549364946,36.3192835611797,127.42454060663,36.3192852975611
3541,MA010120220805761997,놀부네집,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,30,대전광역시,30140,중구,30140560,중촌동,3014010400,중촌동,3014010400100960001,1,대지,96,1.0,대전광역시 중구 중촌동 96-1,301403165007.0,대전광역시 중구 대전천서로,655.0,1.0,3014010400100960001017462,,대전광역시 중구 대전천서로 655-1,301841,34804,,,,127.412661109165,36.3407566864137,127.412657911108,36.3407624846722
3549,MA010120220805762052,아저씨돈까스,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,30,대전광역시,30140,중구,30140535,은행선화동,3014010100,은행동,3014010100100330005,1,대지,33,5.0,대전광역시 중구 은행동 33-5,301404295570.0,대전광역시 중구 중앙로164번길,22.0,7.0,3014010100100330005015133,,대전광역시 중구 중앙로164번길 22-7,301839,34921,,,,127.427959140587,36.3281682763376,127.427953254156,36.3281543218651
3561,MA010120220805762800,미리내식당,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140535,은행선화동,3014010200,선화동,3014010200101340011,1,대지,134,11.0,대전광역시 중구 선화동 134-11,301404295366.0,대전광역시 중구 보문로336번길,9.0,,3014010200101340011012919,,대전광역시 중구 보문로336번길 9,301824,34833,,,,127.419354268099,36.3320111897321,127.419344305896,36.3320151072578
3588,MA010120220805762365,먹고또먹고,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30140,중구,30140700,유천1동,3014011500,유천동,3014011500103370003,1,대지,337,3.0,대전광역시 중구 유천동 337-3,301403000093.0,대전광역시 중구 대둔산로,527.0,1.0,3014011500103370003023718,,대전광역시 중구 대둔산로 527-1,301837,34986,,,,127.390206012211,36.3160760802999,127.390203061999,36.3160786773488
3592,MA010120220805762388,뚝배기식당,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140605,문창동,3014010600,문창동,3014010600103780013,1,대지,378,13.0,대전광역시 중구 문창동 378-13,301404295369.0,대전광역시 중구 보문로47번길,40.0,,3014010600103780013006224,,대전광역시 중구 보문로47번길 40,301810,35034,,1,,127.437506604863,36.3123785177581,127.437498171545,36.312378897015
3595,MA010120220805762408,백고을농장,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140740,산성동,3014011800,사정동,3014011800102270001,1,대지,227,1.0,대전광역시 중구 사정동 227-1,301403165020.0,대전광역시 중구 사정공원로,214.0,,3014011800102270001021671,,대전광역시 중구 사정공원로 214,301818,35056,,,,127.394581812816,36.2988933458505,127.394579031703,36.2988981677137
3611,MA010120220805761857,맥스원,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,30,대전광역시,30140,중구,30140740,산성동,3014011700,산성동,3014011700101040041,1,대지,104,41.0,대전광역시 중구 산성동 104-41,301403165047.0,대전광역시 중구 문화로,78.0,,3014011700101040041008340,,대전광역시 중구 문화로 78,301817,34993,,,,127.394530218572,36.3113304207543,127.394523222766,36.3113362762127
3628,MA010120220805762926,사정마을,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,30,대전광역시,30140,중구,30140740,산성동,3014011800,사정동,3014011800103530005,1,대지,353,5.0,대전광역시 중구 사정동 353-5,301403000093.0,대전광역시 중구 대둔산로,353.0,,3014011800103530005023977,,대전광역시 중구 대둔산로 353,301819,35081,,,,127.385502815106,36.3009289336404,127.385495773935,36.3009477092859
3630,MA010120220805762637,버드내롯데리아,,I2,음식,I210,기타 간이,I21004,버거,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",30,대전광역시,30140,중구,30140700,유천1동,3014011500,유천동,3014011500103240022,1,대지,324,22.0,대전광역시 중구 유천동 324-22,301403165041.0,대전광역시 중구 태평로,30.0,,3014011500103240022025676,,대전광역시 중구 태평로 30,301835,34887,,,,127.392674319305,36.3194593362975,127.392667182331,36.3194661627541
3638,MA010120220805762688,한밭떡집,,I2,음식,I210,기타 간이,I21002,떡/한과,C10711,떡류 제조업,30,대전광역시,30140,중구,30140720,문화1동,3014011600,문화동,3014011600101250006,1,대지,125,6.0,대전광역시 중구 문화동 125-6,301403165002.0,대전광역시 중구 과례로,25.0,,3014011600101250006009156,영승빌딩,대전광역시 중구 과례로 25,301812,35018,,,,127.410234998579,36.3108771844473,127.410226439501,36.3108778907701
